emp_id,emp_name,skill_id,skill_name,proficiency_level,no_of_projects_done_in_that_skill,certifications
E539,Patrick Cannon,S012,Project Management,7,10,No
E2292,Kristin Patterson,S009,Data Visualization,9,8,Yes
E3639,James Sherman,S015,Risk Management,2,1,Yes
E3291,Cynthia Travis,S006,Python,6,7,Yes
E3673,Julie Golden,S003,Node.js,7,8,Yes
E3722,Justin Foster,S011,Consulting Basics,2,1,No
E2725,Amanda Reed,S013,Financial Modeling,3,1,No
E1771,Barbara Stephens,S012,Project Management,5,4,No
E2589,Adam Carter,S008,Machine Learning,1,4,No
E1249,Kristen Matthews,S011,Consulting Basics,2,3,No
E653,Maria Hicks,S011,Consulting Basics,8,9,Yes
E149,Whitney Brown,S005,HTML/CSS,8,7,Yes
E1607,Jesus Sampson,S008,Machine Learning,4,4,No
E1443,Michelle Orozco,S010,Big Data,5,4,No
E714,Ryan Martinez,S007,SQL,9,11,No
E3744,Robert Ellis,S012,Project Management,1,3,No
E2033,Andres Griffith,S015,Risk Management,2,3,No
E1880,Laura Hill,S004,Docker,6,11,No
E2870,Nicole Gonzalez,S013,Financial Modeling,9,11,No
E3028,Rachel Barnes,S005,HTML/CSS,8,5,No
E2694,Randall Miller,S006,Python,2,2,Yes
E4971,Debra Ray,S002,React,8,12,No
E2100,Ronnie Ramirez,S009,Data Visualization,2,2,No
E3950,Alexis Meyer,S002,React,8,10,No
E968,Melissa Bishop,S002,React,10,6,No
E006,Keith Webb,S001,JavaScript,2,2,Yes
E1939,Denise Hanson MD,S009,Data Visualization,4,4,Yes
E2744,Heather Rodriguez,S009,Data Visualization,9,7,Yes
E2088,John Barton,S014,Client Management,7,7,No
E795,Carl Smith,S011,Consulting Basics,4,1,Yes
E4725,George Anthony,S007,SQL,6,12,No
E3157,Joe Lopez,S007,SQL,5,4,Yes
E1162,Victor Huerta,S002,React,1,2,No
E953,Lisa Curtis,S003,Node.js,9,8,No
E4363,Kimberly Smith,S002,React,7,10,Yes
E422,Cynthia Allen,S007,SQL,4,4,No
E3142,Joshua Miller,S011,Consulting Basics,5,1,No
E2458,David Thompson,S005,HTML/CSS,2,2,Yes
E2099,Melissa Herman,S010,Big Data,8,6,Yes
E4771,Julie Taylor,S003,Node.js,9,8,No
E4049,Craig Compton,S011,Consulting Basics,7,10,No
E2123,Lisa Wu,S009,Data Visualization,7,12,No
E468,Regina Wilson,S009,Data Visualization,5,2,No
E687,Richard Davis,S001,JavaScript,3,4,Yes
E2943,Amanda Duran,S004,Docker,8,6,No
E4855,Victoria Dixon,S008,Machine Learning,3,3,Yes
E793,Stephanie Hobbs,S004,Docker,9,8,
E1409,Ashley Klein MD,S014,Client Management,9,5,No
E4671,Barbara Shepherd,S008,Machine Learning,8,11,Yes
E2824,Kimberly Owen,S004,Docker,7,,No
E3062,Jason Rivera,S012,Project Management,7,7,Yes
E4234,Colleen Campbell DVM,S008,Machine Learning,4,3,No
E4689,Melvin Jimenez,S006,Python,10,5,No
E1298,Katrina Davis,S004,Docker,9,5,Yes
E1476,Kenneth Jimenez,S013,Financial Modeling,7,7,Yes
E1375,Robert Jackson,S012,Project Management,1,3,No
E481,Melanie Cooke,S010,Big Data,2,3,Yes
E3137,Robert Frazier,S015,Risk Management,9,5,No
E1108,Martin Ashley,S013,Financial Modeling,5,2,Yes
E530,Deborah Calhoun,S003,Node.js,10,12,No
E3953,John Ortiz,S013,Financial Modeling,6,11,No
E1609,Brittany Cross,S009,Data Visualization,2,2,Yes
E3326,Seth Hill,S005,HTML/CSS,8,6,Yes
E2510,Amanda Hawkins,S013,Financial Modeling,8,10,Yes
E1636,Anne Massey,S002,React,8,10,No
E538,Rachael Alvarez,S003,Node.js,8,9,Yes
E3920,Kayla Moore,S002,React,8,11,No
E2402,Kent Carter Jr.,S009,Data Visualization,3,2,No
E4098,Daniel Petty,S012,Project Management,7,8,No
E365,Dr. April Garcia DVM,S003,Node.js,10,9,No
E3557,Vanessa Williams,S002,React,7,8,No
E4413,Nancy Stone,S010,Big Data,5,2,Yes
E1159,Ernest Thomas,S014,Client Management,1,4,Yes
E1833,Amber Weaver,S006,Python,1,2,Yes
E3119,Michael Smith,S011,Consulting Basics,2,3,No
E3244,Janet Bennett,S010,Big Data,9,6,Yes
E4630,Darryl Zuniga,S002,React,1,1,Yes
E242,Rick Garcia,S014,Client Management,2,1,Yes
E2971,Caroline Le,S010,Big Data,1,3,No
E2421,Geoffrey Long,S006,Python,1,1,Yes
E3954,Kristen Jennings,S012,Project Management,8,10,No
E254,Dr. Larry Hernandez,S008,Machine Learning,5,1,Yes
E381,Christine Adams,S005,HTML/CSS,3,3,Yes
E4745,Gordon Williams,S008,Machine Learning,7,11,Yes
E3639,James Sherman,S008,Machine Learning,3,3,No
E4143,Stephanie Harris,S008,Machine Learning,7,9,No
E667,Wendy Greer,S001,JavaScript,2,2,Yes
E758,Sarah Johnston,S007,SQL,2,3,Yes
E4856,Mrs. Danielle Vincent MD,S014,Client Management,10,5,Yes
E3237,Mr. Marc Aguilar II,S014,Client Management,4,4,Yes
E2402,Kent Carter Jr.,S006,Python,6,8,Yes
E4018,Anthony Aguilar,S009,Data Visualization,7,8,No
E1931,Jordan Rodriguez,S010,Big Data,3,1,No
E3246,Loretta Griffith,S009,Data Visualization,10,6,No
E628,James Thompson,S008,Machine Learning,3,1,No
E1859,Michael Mendoza,S001,JavaScript,4,2,Yes
E4766,Stacy Smith,S014,Client Management,8,11,No
E3585,Nicole Brady,S010,Big Data,8,11,No
E184,Justin Thompson,S005,HTML/CSS,5,4,Yes
E2815,Jason Escobar,S005,HTML/CSS,7,5,No
E184,Justin Thompson,S006,Python,9,11,Yes
E4847,John Johnson,S011,Consulting Basics,2,3,Yes
E2474,Carlos Silva,S008,Machine Learning,8,8,No
E4470,Michael Harris,S012,Project Management,2,4,No
E2035,Sheila Dunlap,S007,SQL,7,11,No
E4534,Amy Walter,S006,Python,3,4,Yes
E2278,Bridget Cherry,S003,Node.js,3,4,No
E4537,Melissa Griffin,S015,Risk Management,9,6,No
E1997,Leslie Robinson,S005,HTML/CSS,3,3,Yes
E1289,Michael Gomez,S002,React,8,10,No
E4694,Laurie Maddox MD,S015,Risk Management,4,2,No
E3691,Nathan Levine,S006,Python,5,1,No
E3219,Leslie Powers,S001,JavaScript,9,12,Yes
E827,Alexis Johnson,S007,SQL,3,1,No
E1624,Natasha Burns,S002,React,2,3,Yes
E1507,Vernon Sullivan,S008,Machine Learning,7,7,Yes
E886,Earl Hobbs,S011,Consulting Basics,7,5,No
E1404,Rebecca Fernandez,S003,Node.js,3,4,No
E2758,Kimberly Montgomery,S013,Financial Modeling,8,12,Yes
E4124,Casey Miranda,S001,JavaScript,9,6,Yes
E2754,John Sharp,S014,Client Management,6,7,Yes
E1372,David Palmer,S005,HTML/CSS,5,4,No
E318,Jennifer Martinez,S001,JavaScript,1,3,Yes
E925,Steven Walton,S003,Node.js,4,1,Yes
E4557,Laurie Hernandez,S006,Python,9,12,No
E1841,Courtney Burns,S007,SQL,3,3,Yes
E4974,Jason Deleon,S015,Risk Management,10,12,No
E3392,Brandon Baker,S011,Consulting Basics,10,10,Yes
E3505,Mrs. Elizabeth Lowery DDS,S005,HTML/CSS,,3,Yes
E3526,Gary Wilcox,S005,HTML/CSS,7,6,Yes
E002,Hannah Sanchez,S002,React,10,9,No
E1765,Joshua Smith,S013,Financial Modeling,1,4,No
E231,Jason Clark,S005,HTML/CSS,1,1,Yes
E1262,Linda Bright,S007,SQL,3,3,Yes
E2937,Christopher Lambert,S015,Risk Management,3,2,No
E4148,James Hall,S009,Data Visualization,8,8,Yes
E3260,Michele Kelly,S015,Risk Management,2,3,No
E2349,Melissa Schmidt,S014,Client Management,8,11,Yes
E3398,Ryan Bailey,S005,HTML/CSS,4,2,No
E830,Jeffery Harris,S003,Node.js,3,3,Yes
E3306,Paige Miller,S002,React,6,9,No
E3611,Laurie Martin,S006,Python,2,2,Yes
E3260,Michele Kelly,S008,Machine Learning,2,3,Yes
E2817,Michael Beck,S003,Node.js,8,5,Yes
E3019,Jason Park,S001,JavaScript,8,6,No
E331,Diana Mcgee,S005,HTML/CSS,3,4,No
E4833,Julie Clark,S006,Python,1,1,No
E2476,Gina Moore,S013,Financial Modeling,1,2,Yes
E1965,Robert Rosales,S002,React,6,5,No
E146,Andrew Glover,S007,SQL,7,12,No
E1839,Craig Johnson,S005,HTML/CSS,2,3,Yes
E4942,Jennifer Bailey,S015,Risk Management,3,4,No
E2152,Cody Williams,S003,Node.js,4,2,No
E3089,Robert Serrano,S012,Project Management,9,12,Yes
E4702,Ashlee Wong,S002,React,10,11,Yes
E2253,Angela Miller,S014,Client Management,2,3,No
E4891,Joshua Francis,S006,Python,7,11,Yes
E3585,Nicole Brady,S005,HTML/CSS,7,12,No
E1955,Richard Lee,S005,HTML/CSS,1,4,No
E3868,William Howard,S009,Data Visualization,4,4,Yes
E1593,Michael Fisher,S003,Node.js,4,4,No
E3508,Amber Kim,S008,Machine Learning,6,6,Yes
E4320,George Ramirez,S009,Data Visualization,4,1,No
E518,Sandra Garcia,S009,Data Visualization,4,1,Yes
E4689,Melvin Jimenez,S014,Client Management,8,8,No
E1229,David Gill,S011,Consulting Basics,8,10,Yes
E4259,Robert Brewer,S008,Machine Learning,8,12,No
E2367,John Hernandez,S009,Data Visualization,2,2,Yes
E2287,John Bradshaw,S011,Consulting Basics,4,3,No
E3352,Christina Dunn,S001,JavaScript,1,2,Yes
E1998,Chelsea Sandoval,S014,Client Management,8,11,No
E1516,James Johnson,S010,Big Data,4,2,No
E2879,Bryan Lopez,S006,Python,3,3,Yes
E1361,David Rose,S007,SQL,7,12,Yes
E2790,Joshua Brown,S013,Financial Modeling,3,4,Yes
E1569,Catherine Ramirez,S003,Node.js,5,2,No
E1121,Dawn Fischer,S002,React,9,12,No
E3927,Stephanie Beck,S005,HTML/CSS,5,3,Yes
E4468,Heather Ross,S003,Node.js,3,3,Yes
E2453,Ashley Fletcher,S010,Big Data,5,2,No
E3051,Steven Curtis,S011,Consulting Basics,10,8,Yes
E4713,John Adams,S015,Risk Management,2,3,Yes
E4926,Marie Lynch,S001,JavaScript,8,11,No
E679,Alexis Cruz,S011,Consulting Basics,10,5,No
E3457,Brooke Garcia,S011,Consulting Basics,8,6,No
E4407,Dean Liu,S006,Python,6,5,Yes
E2859,Hannah Davis,S015,Risk Management,5,1,Yes
E3497,Joshua Vargas,S010,Big Data,4,3,Yes
E2321,George Freeman,S011,Consulting Basics,8,8,Yes
E4620,Rachel Perry,S014,Client Management,1,4,Yes
E3037,Jordan Dunlap,S003,Node.js,3,1,No
E1224,Christopher Joseph,S011,Consulting Basics,10,10,No
E3522,Jon Cross,S001,JavaScript,10,10,No
E4711,Amanda Kim,S012,Project Management,10,10,Yes
E4925,Jessica Lawson,S012,Project Management,3,3,Yes
E770,Corey Adkins,S002,React,1,4,No
E4313,Eric Barrera,S006,Python,3,3,No
E4898,Charles Cooper,S014,Client Management,10,10,No
E1100,Margaret Kennedy,S007,SQL,9,5,No
E472,Eric Schmidt,S010,Big Data,5,3,No
E306,Blake Ross,S007,SQL,1,3,Yes
E4647,William Garcia,S004,Docker,1,3,Yes
E2126,Bradley Murphy,S015,Risk Management,1,2,Yes
E2959,Angie Davis MD,S009,Data Visualization,6,12,No
E1841,Courtney Burns,S011,Consulting Basics,8,5,No
E2964,Abigail Rollins,S009,Data Visualization,7,9,Yes
E2479,Melissa Hernandez,S010,Big Data,6,11,Yes
E4134,Adam Holmes,S011,Consulting Basics,2,2,No
E2375,Michael Harris DVM,S009,Data Visualization,3,4,No
E761,Lori Campbell,S011,Consulting Basics,7,6,Yes
E4168,Randy Novak,S012,Project Management,6,5,No
E2764,Benjamin Ross,S013,Financial Modeling,7,5,Yes
E3812,Ryan Roberson,S003,Node.js,6,11,Yes
E1676,Duane Hansen,S001,JavaScript,4,3,No
E085,Thomas Walker,S002,React,6,7,No
E4851,Ronald Carey,S011,Consulting Basics,4,1,No
E2294,Kevin Vaughan,S013,Financial Modeling,9,7,Yes
E4883,Matthew Walker,S015,Risk Management,4,2,No
E4877,Christopher Allen,S003,Node.js,7,8,Yes
E628,James Thompson,S009,Data Visualization,1,2,Yes
E3167,Brandon Arnold,S007,SQL,6,11,Yes
E408,Andrew Davis,S006,Python,1,3,Yes
E1521,Connie Carter,S011,Consulting Basics,10,11,Yes
E507,Brandy Woods,S003,Node.js,5,2,No
E3772,Anthony Vaughn,S001,JavaScript,5,1,Yes
E4847,John Johnson,S002,React,8,11,Yes
E2119,Valerie Robinson,S006,Python,1,4,No
E4242,Cindy Olson,S014,Client Management,10,7,No
E1727,Heather Long,S006,Python,6,6,Yes
E1790,Matthew Kramer,S002,React,10,5,No
E1176,Katherine Nguyen,S015,Risk Management,3,1,No
E967,Emily Lane,S003,Node.js,7,10,No
E4295,Kathleen Rogers MD,S003,Node.js,10,5,No
E2262,Brian Glenn,S010,Big Data,7,7,Yes
E4684,Caitlin Sanchez DDS,S011,Consulting Basics,4,2,No
E3155,Mary Gonzalez,S014,Client Management,7,5,No
E4294,Mr. John Jefferson IV,S015,Risk Management,3,2,No
E3614,Steven Daniels,S004,Docker,4,3,
E3782,Kimberly Parsons,S008,Machine Learning,10,12,No
E3599,Daniel Cummings,S009,Data Visualization,7,12,No
E4194,Samantha Butler,S001,JavaScript,4,2,Yes
E723,Jon Bowman,S004,Docker,3,1,No
E514,Gabrielle Jenkins,S005,HTML/CSS,3,4,Yes
E1794,Amy Boyd,S005,HTML/CSS,4,3,Yes
E4306,Laurie Burns,S012,Project Management,5,1,No
E1611,Kenneth Martinez,S014,Client Management,9,11,Yes
E459,Leah Lee DDS,S014,Client Management,9,8,No
E292,Christopher Lee,S009,Data Visualization,8,12,Yes
E1042,Jessica Davis,S010,Big Data,7,12,No
E722,Brandon Valdez,S015,Risk Management,6,7,No
E4183,Lucas Villa,S010,Big Data,4,3,No
E457,Jennifer Vasquez,S004,Docker,1,4,No
E089,Nathan Warren,S004,Docker,6,9,No
E2750,Joel Gonzalez,S004,Docker,3,1,Yes
E1818,Angela Nichols,S002,React,6,11,No
E2993,Brandon Davis DDS,S003,Node.js,4,1,No
E3146,Arthur Morales,S012,Project Management,4,1,Yes
E436,Linda Mosley,S015,Risk Management,4,4,Yes
E4936,Julie Jones,S004,Docker,9,8,No
E1857,Jose Smith,S010,Big Data,9,10,Yes
E3294,James Watson,S006,Python,6,7,No
E2378,Melissa Barry,S014,Client Management,7,7,No
E3617,Ryan Ayala,S009,Data Visualization,6,10,Yes
E029,Felicia Case,S010,Big Data,6,10,No
E465,Jonathan Hernandez,S011,Consulting Basics,6,7,No
E1526,Katherine Aguilar,S005,HTML/CSS,9,5,No
E4355,Kathryn Haney,S010,Big Data,2,4,No
E1426,John Reid,S008,Machine Learning,4,4,No
E3168,Jonathan Hayes,S006,Python,1,2,Yes
E1608,Vincent Gilbert,S014,Client Management,1,2,Yes
E4969,Chelsea Reeves,S008,Machine Learning,,2,Yes
E1651,Matthew Jackson,S002,React,9,9,Yes
E1884,Lydia Francis,S015,Risk Management,5,1,Yes
E2045,Lawrence Hernandez,S013,Financial Modeling,3,3,Yes
E1117,Katelyn Austin,S008,Machine Learning,8,6,No
E2667,Bryan Weeks,S005,HTML/CSS,1,3,No
E995,Cassandra Morris,S012,Project Management,9,7,Yes
E3018,Michael Cain,S011,Consulting Basics,1,2,No
E908,April Jenkins,S001,JavaScript,2,4,No
E1547,Mary Hughes,S001,JavaScript,10,7,Yes
E1978,Phyllis Hester,S010,Big Data,4,2,Yes
E138,Jodi Herring,S007,SQL,2,4,No
E1933,Tonya Wilkinson,S010,Big Data,3,1,No
E4436,Christopher Johnson,S003,Node.js,7,7,No
E2008,Rhonda Carson,S013,Financial Modeling,4,4,No
E2793,Mr. Luis Alvarado,S013,Financial Modeling,8,9,No
E3129,Melanie Rios,S002,React,2,1,Yes
E4852,William Collins,S012,Project Management,1,2,Yes
E1430,Sharon Shepard,S004,Docker,1,1,No
E687,Richard Davis,S011,Consulting Basics,7,6,No
E1733,Nicole Fitzgerald,S005,HTML/CSS,5,1,No
E2028,Kimberly Davenport,S014,Client Management,4,1,Yes
E3011,Brittany Peters,S015,Risk Management,6,9,No
E2398,Justin Ross,S014,Client Management,7,5,No
E471,Jessica Perry,S006,Python,5,1,Yes
E1604,Robert Armstrong,S008,Machine Learning,4,2,Yes
E3201,Jessica Mckinney,S015,Risk Management,3,2,No
E2709,Lisa Duncan,S011,Consulting Basics,10,11,Yes
E1558,Kristen Castillo,S005,HTML/CSS,8,10,No
E4629,Dr. Mary Jones,S012,Project Management,6,11,Yes
E3999,John Mitchell,S006,Python,9,10,Yes
E663,Jonathan Davis,S001,JavaScript,8,11,No
E4748,Molly Barnes,S008,Machine Learning,6,8,No
E1833,Amber Weaver,S013,Financial Modeling,1,4,Yes
E701,Frederick Davis,S006,Python,2,3,No
E4175,Michelle Santiago,S008,Machine Learning,4,1,No
E2454,Frank Lowery,S002,React,1,1,No
E3068,Brian Aguirre,S009,Data Visualization,5,4,No
E2935,Mark Thomas PhD,S003,Node.js,2,1,No
E2764,Benjamin Ross,S008,Machine Learning,5,2,Yes
E1134,Thomas Bell,S013,Financial Modeling,10,10,No
E3554,Tanya Malone,S007,SQL,1,1,No
E3913,Melissa Beasley,S015,Risk Management,8,5,Yes
E4518,Andrew Smith,S015,Risk Management,3,2,No
E796,Jessica Baker,S006,Python,9,5,Yes
E2962,Adam Bailey,S005,HTML/CSS,7,8,No
E371,Bradley Moore,S001,JavaScript,3,1,Yes
E1408,Dana Kelley,S002,React,9,11,Yes
E516,Steven Brown,S003,Node.js,1,4,No
E178,Lauren Gonzalez,S009,Data Visualization,7,7,Yes
E2421,Geoffrey Long,S007,SQL,5,3,No
E4339,Victor Griffin,S005,HTML/CSS,1,2,Yes
E2361,Catherine Castro,S007,SQL,4,3,No
E4184,Jeffrey Barnes,S001,JavaScript,5,2,Yes
E2272,Shelley Burns,S013,Financial Modeling,2,3,Yes
E4438,Julie Gaines,S013,Financial Modeling,10,10,Yes
E2408,Daniel Nelson,S006,Python,7,6,No
E1712,Martha Wilkinson,S015,Risk Management,1,3,Yes
E3450,Katrina Moore,S008,Machine Learning,9,11,No
E4288,Peter Avery,S009,Data Visualization,8,5,Yes
E4537,Melissa Griffin,S008,Machine Learning,1,4,Yes
E1056,Sarah Brady,S014,Client Management,7,12,Yes
E2019,Michael Johnson,S007,SQL,5,3,Yes
E2527,Kimberly Jackson,S009,Data Visualization,6,11,No
E700,Christopher Fox,S010,Big Data,9,6,Yes
E4438,Julie Gaines,S011,Consulting Basics,3,3,No
E4623,Danielle Coleman,S002,React,4,1,Yes
E2588,Elizabeth Brown,S014,Client Management,6,7,Yes
E3492,Gloria Jones,S005,HTML/CSS,8,12,Yes
E4133,Melissa Smith,S003,Node.js,8,7,No
E1367,Adam Bennett,S006,Python,3,1,No
E4865,Ann Roberts,S001,JavaScript,7,5,Yes
E2679,Brian Rodriguez,S012,Project Management,9,6,Yes
E840,Dustin Morgan,S006,Python,6,6,Yes
E1632,John Edwards,S011,Consulting Basics,6,8,Yes
E2118,John Cobb,S003,Node.js,2,4,Yes
E4026,Kevin Alexander,S007,SQL,8,6,Yes
E1777,Carol Wright,S004,Docker,7,10,Yes
E4090,Kimberly Adams,S004,Docker,8,12,Yes
E4207,Joshua Moses,S008,Machine Learning,1,2,No
E1320,Morgan Sherman,S009,Data Visualization,9,9,No
E243,Bill Lewis,S005,HTML/CSS,9,12,No
E3312,Jeremy Wallace,S010,Big Data,7,11,No
E2567,Tracy Jones MD,S009,Data Visualization,6,11,Yes
E1097,Paul Myers,S012,Project Management,2,2,Yes
E2401,Robin Jenkins,S002,React,3,3,No
E470,Robin Nelson,S006,Python,9,7,Yes
E2303,Timothy Clark,S006,Python,4,1,Yes
E3763,Gina Long,S008,Machine Learning,7,12,No
E2887,Brandon Nguyen,S009,Data Visualization,6,8,Yes
E2691,Amy Kent,S006,Python,5,3,No
E1976,John Simon,S008,Machine Learning,2,2,Yes
E3800,Tamara Wood,S011,Consulting Basics,10,7,Yes
E2209,Benjamin Ward,S002,React,3,1,Yes
E3740,Edwin Hicks,S009,Data Visualization,2,4,Yes
E4816,Joshua Crosby,S009,Data Visualization,3,1,Yes
E4274,Michael Weiss,S003,Node.js,2,3,Yes
E039,Audrey Sanchez,S008,Machine Learning,8,11,No
E3367,John Odom,S010,Big Data,10,10,Yes
E183,Jessica Rios,S015,Risk Management,5,3,No
E1866,Christopher Simmons,S002,React,5,2,No
E4041,Kimberly Waters,S002,React,6,11,No
E4677,Christopher Newton,S012,Project Management,1,1,Yes
E570,Erin Thompson,S004,Docker,6,6,Yes
E3069,Robert Cunningham,S009,Data Visualization,7,6,Yes
E511,Jack Murphy,S013,Financial Modeling,5,1,Yes
E1648,Karen Hall,S012,Project Management,1,4,No
E4010,Ariana Bates,S002,React,4,3,Yes
E328,Andrew Jimenez,S003,Node.js,6,7,Yes
E3803,Mark Fletcher,S001,JavaScript,2,3,Yes
E921,Felicia Bush,S011,Consulting Basics,7,10,Yes
E089,Nathan Warren,S013,Financial Modeling,2,3,Yes
E1030,Jacqueline Jones,S007,SQL,8,6,Yes
E1943,James Stewart,S003,Node.js,7,11,Yes
E3517,Christopher Ortiz,S010,Big Data,4,3,Yes
E2743,Nathaniel Lewis,S003,Node.js,7,5,No
E1923,Janice Carroll,S012,Project Management,2,4,Yes
E999,Michael Sanchez,S005,HTML/CSS,7,5,No
E1938,David Palmer,S002,React,4,2,Yes
E419,Rebecca Anderson,S013,Financial Modeling,7,7,No
E856,Richard Thompson,S001,JavaScript,4,2,No
E2653,Gloria Brown,S010,Big Data,9,11,No
E590,David Castillo,S009,Data Visualization,5,4,No
E1745,Sean Peterson,S006,Python,9,9,Yes
E607,Mitchell Lee,S005,HTML/CSS,5,1,No
E4213,Michael Jackson,S010,Big Data,10,10,Yes
E347,Sarah Lee,S004,Docker,8,5,No
E841,Alexandria Clark,S008,Machine Learning,10,9,No
E3924,Brett Jones,S014,Client Management,5,1,Yes
E1827,Daniel Ramos,S013,Financial Modeling,6,11,Yes
E1582,Kyle Lucas,S015,Risk Management,9,10,No
E2926,Tiffany Nixon,S012,Project Management,6,5,No
E616,Michael Smith MD,S015,Risk Management,2,3,No
E4872,Sarah Austin,S012,Project Management,4,1,Yes
E4016,Nicole Torres,S004,Docker,,1,Yes
E2401,Robin Jenkins,S008,Machine Learning,10,10,Yes
E3195,Rodney Spencer,S015,Risk Management,9,8,No
E2842,Wanda Walsh,S007,SQL,7,7,Yes
E4353,Nathan Ochoa,S008,Machine Learning,8,9,Yes
E3636,Phillip Hale,S009,Data Visualization,7,9,No
E4861,Wesley Wilson,S010,Big Data,3,4,Yes
E3302,Wendy Allen,S003,Node.js,9,8,No
E1846,William Fox,S006,Python,3,4,No
E3664,Scott Oliver,S011,Consulting Basics,3,1,No
E3843,Timothy Smith,S005,HTML/CSS,9,7,Yes
E3317,Andrew Hernandez,S011,Consulting Basics,6,6,No
E1228,Luis Nguyen,S012,Project Management,10,10,No
E1029,Anthony Pace,S004,Docker,8,7,No
E1432,Nicholas Long,S007,SQL,4,4,Yes
E2079,Jeremy Stout,S012,Project Management,8,10,Yes
E3793,Jack Berry,S015,Risk Management,2,2,No
E4218,Stephanie Wilson,S002,React,5,3,No
E628,James Thompson,S010,Big Data,4,2,Yes
E4524,Bryan Harris,S011,Consulting Basics,4,3,Yes
E1582,Kyle Lucas,S009,Data Visualization,4,1,No
E119,Nicolas Hogan,S002,React,5,3,No
E1923,Janice Carroll,S010,Big Data,10,10,Yes
E4505,Dylan Peters,S005,HTML/CSS,3,1,No
E311,Adriana Kelley,S008,Machine Learning,6,6,No
E1791,Randy Williams,S015,Risk Management,4,2,No
E4463,Robert Hayes,S015,Risk Management,1,4,Yes
E2728,Donna Holden,S003,Node.js,5,4,No
E322,Jonathan Adams,S006,Python,9,11,No
E1692,Emily Boone,S002,React,6,11,Yes
E172,Jason Wade,S005,HTML/CSS,10,10,No
E1710,Tonya Murphy,S009,Data Visualization,4,2,No
E3042,Devin Parsons,S009,Data Visualization,1,2,No
E1286,Mark Griffin,S012,Project Management,5,3,Yes
E827,Alexis Johnson,S013,Financial Modeling,9,6,Yes
E1853,Rebecca King,S014,Client Management,5,1,Yes
E2866,Todd Sexton PhD,S013,Financial Modeling,6,6,Yes
E719,Danielle Miller,S014,Client Management,4,1,No
E2728,Donna Holden,S015,Risk Management,10,6,No
E475,Mark Jackson,S004,Docker,8,9,Yes
E154,Bridget Brown,S004,Docker,2,2,Yes
E636,Christina Park,S003,Node.js,7,5,No
E2712,Christina Jackson,S010,Big Data,10,8,No
E3946,Charles Ramos,S013,Financial Modeling,9,5,No
E2108,Michael Thompson,S001,JavaScript,5,3,Yes
E4018,Anthony Aguilar,S002,React,10,6,Yes
E2539,Jenna Cline,S004,Docker,3,1,Yes
E2061,George Lewis,S008,Machine Learning,4,1,No
E2472,Nicole Jackson,S012,Project Management,8,12,No
E3562,Ryan Vang,S015,Risk Management,8,5,Yes
E2421,Geoffrey Long,S006,Python,5,2,Yes
E526,Keith Patterson,S004,Docker,9,7,Yes
E2943,Amanda Duran,S005,HTML/CSS,10,9,No
E826,Tracey Mccoy,S001,JavaScript,4,2,Yes
E4167,Jose Howe,S004,Docker,6,7,Yes
E3563,Beth Brown,S006,Python,6,5,Yes
E267,Jordan Ortega,S007,SQL,3,4,Yes
E4051,Vincent Yang,S013,Financial Modeling,4,4,No
E4401,Patricia Smith,S007,SQL,10,11,Yes
E4936,Julie Jones,S006,Python,10,6,No
E4033,Michael Williams,S011,Consulting Basics,5,3,Yes
E813,Victor Collins,S013,Financial Modeling,7,5,No
E531,Walter Johnson,S014,Client Management,9,10,Yes
E2286,Jane Pruitt,S004,Docker,3,3,No
E3218,Charles Stone,S011,Consulting Basics,8,11,Yes
E4890,Scott Lee,S006,Python,3,4,Yes
E904,Adam Mitchell,S007,SQL,1,4,Yes
E2854,Daniel Chapman,S002,React,2,4,Yes
E2552,Robert Young,S007,SQL,4,2,No
E1834,Sonya Palmer,S007,SQL,6,8,Yes
E847,Kristin Lambert,S002,React,2,1,Yes
E2520,Kathleen Shepherd,S003,Node.js,3,4,No
E2657,Frances Evans,S008,Machine Learning,9,8,Yes
E1636,Anne Massey,S014,Client Management,1,4,Yes
E1356,Rita Andersen,S002,React,8,5,No
E4831,Andrew Browning,S006,Python,9,8,No
E2976,Billy Horn,S007,SQL,8,6,Yes
E1183,Patricia Jackson,S015,Risk Management,5,1,No
E1259,Mckenzie Reyes,S002,React,3,3,No
E395,Rachel Price,S011,Consulting Basics,8,7,No
E4449,Evelyn Khan,S009,Data Visualization,8,7,Yes
E1512,Amanda Kelly,S002,React,3,2,Yes
E3697,Sara Watson,S004,Docker,1,3,No
E2010,Hannah Reynolds,S008,Machine Learning,3,4,Yes
E4738,Emily Bryant,S002,React,9,12,No
E1139,Samuel Graham,S006,Python,7,10,Yes
E1106,Briana Santos,S007,SQL,5,4,Yes
E4606,Ian Cobb,S009,Data Visualization,5,3,Yes
E3590,Carrie Foster,S011,Consulting Basics,9,7,Yes
E4207,Joshua Moses,S012,Project Management,3,2,Yes
