emp_id,emp_name,T_id,T_name,project_score,hackerrank_score,completed
E2705,John Kim,T3011,Advanced Data Visualization,94,7,0
E4985,Donna Moore,T3012,SQL Mastery,14,39,0
E3251,John Bell,T3013,Advanced Data Visualization,28,84,1
E1424,Gina Flores,T3014,React and Redux,57,76,1
E2479,Melissa Hernandez,T3015,Python for Data Analysis,39,12,0
E3794,Ashley Steele,T3016,Business Process Management,12,20,0
E3155,Mary Gonzalez,T3017,Consulting Essentials,31,23,0
E2797,Emma Barrett,T3018,Python for Data Analysis,26,5,0
E891,Michael Flynn,T3019,React and Redux,91,18,1
E4051,Vincent Yang,T3020,Full-Stack Web Development,28,35,0
E1522,Brian Sherman,T3021,Machine Learning Basics,6,0,0
E2815,Jason Escobar,T3022,Data Science Bootcamp,35,29,0
E1778,Laurie Ferguson,T3023,DevOps with Docker,5,20,0
E4935,Alexandria Lopez,T3024,Business Process Management,93,1,1
E2073,Danielle Ellison,T3025,Project Management for Consultants,20,9,0
E4317,Elijah Moore,T3026,React and Redux,55,27,1
E861,Kristin Elliott,T3027,Advanced JavaScript,12,69,1
E1476,Kenneth Jimenez,T3028,Node.js Masterclass,64,44,1
E2073,Danielle Ellison,T3029,Python for Data Analysis,14,37,0
E4266,Sherry Hall,T3030,Full-Stack Web Development,90,64,1
E3331,Chris Baker,T3031,Full-Stack Web Development,3,15,1
E3880,John Gomez,T3032,DevOps with Docker,27,60,1
E1245,Mr. Christian Mason,T3033,SQL Mastery,23,5,0
E2755,John Marks,T3034,Node.js Masterclass,81,9,1
E3072,Wendy Bauer,T3035,Consulting Essentials,32,34,0
E1707,Kerri Ruiz,T3036,SQL Mastery,12,62,1
E4097,Denise Harris,T3037,Node.js Masterclass,32,34,0
E3471,Michelle Hopkins,T3038,Full-Stack Web Development,24,88,1
E3484,Ryan Moore,T3039,Business Process Management,31,23,0
E3017,Larry Velasquez,T3040,Business Process Management,9,37,0
E1750,Lauren Allen,T3041,Advanced Data Visualization,18,41,1
E2821,Jason Copeland,T3042,Python for Data Analysis,30,9,0
E3356,Sara Guzman,T3043,DevOps with Docker,22,85,1
E4246,Taylor Pena,T3044,Advanced JavaScript,11,24,0
E2607,Deborah Pineda,T3045,DevOps with Docker,9,59,1
E198,Paula Schmidt,T3046,DevOps with Docker,17,65,0
E1149,Frank Ali,T3047,Project Management for Consultants,48,61,1
E2787,Karen Macdonald,T3048,Python for Data Analysis,10,69,0
E4969,Chelsea Reeves,T3049,SQL Mastery,17,9,0
E1783,Christopher Hale,T3050,Advanced Data Visualization,17,17,0
E3025,Jonathon Peterson,T3051,Python for Data Analysis,12,49,1
E3586,Matthew Jackson,T3052,Advanced JavaScript,34,75,1
E2265,Martha Cline,T3053,React and Redux,96,31,1
E498,Michelle Randall,T3054,Business Process Management,40,15,1
E1125,Daniel Brown,T3055,Advanced Data Visualization,80,9,1
E901,Richard Moore,T3056,Project Management for Consultants,2,1,0
E4724,Christine Johnson,T3057,DevOps with Docker,59,98,1
E2911,Carlos Walker,T3058,Machine Learning Basics,15,30,0
E4980,Eric Peterson,T3059,React and Redux,31,6,0
E103,Frank Johnston,T3060,Full-Stack Web Development,35,11,0
E287,Terry Moore,T3061,SQL Mastery,29,13,0
E2798,Valerie Smith,T3062,Full-Stack Web Development,14,21,0
E3633,Michelle Bowen,T3063,Client Relationship Management,8,7,0
E2813,Jennifer Ward,T3064,Advanced JavaScript,24,38,0
E135,Joseph Collins,T3065,Client Relationship Management,15,0,0
E728,Aaron Harvey,T3066,Machine Learning Basics,23,90,1
E4520,Shane Jimenez DDS,T3067,DevOps with Docker,16,25,0
E2966,Kyle Reese,T3068,DevOps with Docker,64,9,0
E2680,Allen Brooks,T3069,Advanced JavaScript,70,41,1
E2567,Tracy Jones MD,T3070,Python for Data Analysis,15,56,1
E2028,Kimberly Davenport,T3071,Business Process Management,24,22,0
E1448,Travis Patel,T3072,Full-Stack Web Development,24,14,0
E2708,Gloria Mcclain,T3073,Data Science Bootcamp,34,16,0
E1783,Christopher Hale,T3074,React and Redux,3,30,1
E2990,Brian Harrison,T3075,Node.js Masterclass,20,6,0
E3422,Jon Leach,T3076,Node.js Masterclass,13,14,0
E3439,William Willis,T3077,Advanced Data Visualization,4,26,1
E2080,James Anderson,T3078,Node.js Masterclass,1,17,1
E3701,Lisa Tate,T3079,Project Management for Consultants,34,13,0
E2210,Sydney Boyd,T3080,Machine Learning Basics,71,59,0
E3751,Mr. Robert Hughes,T3081,Advanced Data Visualization,91,83,1
E2623,Ms. Tiffany Barnes,T3082,Data Science Bootcamp,45,72,1
E2568,Mark Cortez,T3083,Python for Data Analysis,27,68,0
E1095,Lori Williams,T3084,Advanced JavaScript,78,94,1
E896,Jennifer Petty,T3085,Machine Learning Basics,16,32,0
E4783,Kenneth Strong,T3086,Python for Data Analysis,22,32,0
E382,Jacob Adkins,T3087,Financial Modeling,18,24,0
E200,Eric Soto,T3088,Business Process Management,26,6,1
E1810,Tony Rubio,T3089,Data Science Bootcamp,37,23,0
E958,Carla Martin,T3090,Financial Modeling,64,98,1
E1574,Kristin Ward,T3091,DevOps with Docker,13,39,1
E2789,Mr. Scott Glover,T3092,Node.js Masterclass,65,59,1
E1603,Megan Donaldson,T3093,Python for Data Analysis,51,65,1
E3513,Andrea Gates,T3094,SQL Mastery,76,97,1
E2521,Trevor Bell,T3095,Node.js Masterclass,75,23,1
E1720,Adrian Cochran,T3096,Advanced Data Visualization,4,25,0
E466,Laura Hamilton,T3097,Machine Learning Basics,22,98,1
E1617,Benjamin Galloway,T3098,Project Management for Consultants,25,51,1
E3360,Patricia Ford,T3099,DevOps with Docker,88,72,0
E1782,Tina Lloyd,T3100,Node.js Masterclass,39,84,0
E2555,Erika Jordan,T3101,Consulting Essentials,20,4,0
E4801,Michele Hall,T3102,Node.js Masterclass,13,60,1
E1611,Kenneth Martinez,T3103,Machine Learning Basics,1,94,1
E061,Sarah Nichols,T3104,Project Management for Consultants,4,39,0
E4382,Brandon Collier,T3105,Python for Data Analysis,31,3,0
E1337,Andrew Martin,T3106,Full-Stack Web Development,50,3,1
E276,Gerald Jordan,T3107,Machine Learning Basics,29,76,1
E1652,Jacob Drake,T3108,Node.js Masterclass,11,21,0
E033,Jason Stein,T3109,Advanced JavaScript,15,51,1
E2204,Joshua Bush,T3110,Machine Learning Basics,36,10,0
E3607,Jill Williamson,T3111,Consulting Essentials,55,1,1
E1635,William Frost,T3112,Business Process Management,38,9,1
E621,Leslie Gaines,T3113,Full-Stack Web Development,75,98,1
E1129,Rebecca Schultz,T3114,Data Science Bootcamp,30,90,0
E2595,Stacey Hoffman,T3115,SQL Mastery,0,38,0
E986,Claudia Farmer,T3116,Consulting Essentials,51,33,1
E1113,John Stokes,T3117,DevOps with Docker,32,16,1
E1500,Sharon Cook,T3118,Node.js Masterclass,13,13,0
E1649,Jocelyn Rice,T3119,Client Relationship Management,26,86,1
E4454,Robert Miranda,T3120,Full-Stack Web Development,7,7,0
E3677,Jeffery Coleman,T3121,Machine Learning Basics,15,17,0
E4694,Laurie Maddox MD,T3122,DevOps with Docker,33,36,1
E1300,Kimberly Davis,T3123,Node.js Masterclass,4,4,0
E2133,Tammy Carter,T3124,Financial Modeling,3,28,0
E3285,Sharon Todd,T3125,React and Redux,16,66,1
E3273,Jonathan Booker,T3126,React and Redux,16,25,0
E3268,Amanda Bell,T3127,Business Process Management,85,27,1
E1478,Andrea Castro,T3128,Financial Modeling,15,14,0
E587,Tracy Campbell,T3129,Advanced JavaScript,56,90,1
E3252,Erin Gonzalez,T3130,Consulting Essentials,17,25,0
E1013,Andrea Fisher,T3131,Python for Data Analysis,18,8,1
E2802,Rebekah Larson,T3132,Advanced Data Visualization,27,57,1
E2004,Daniel Barnett,T3133,React and Redux,38,13,0
E1093,Catherine White,T3134,SQL Mastery,7,25,1
E4178,Brittany Ruiz,T3135,Python for Data Analysis,18,3,0
E1208,Wayne Lang,T3136,React and Redux,99,74,1
E2493,Brenda Howard,T3137,Python for Data Analysis,15,40,0
E2985,Mr. Dominic Coleman,T3138,Python for Data Analysis,97,10,1
E4365,Anne Ingram,T3139,Client Relationship Management,25,44,1
E978,Julie Conway,T3140,Python for Data Analysis,21,4,0
E3695,Kristin Jones,T3141,Financial Modeling,30,4,0
E2310,Amanda Powell,T3142,Client Relationship Management,17,55,1
E1056,Sarah Brady,T3143,SQL Mastery,16,83,1
E2457,Dana Fowler,T3144,Data Science Bootcamp,63,18,1
E1131,Cindy Gordon,T3145,Full-Stack Web Development,3,10,0
E1749,Steven Hernandez,T3146,Advanced Data Visualization,15,21,0
E102,Michelle Knight,T3147,Data Science Bootcamp,11,14,0
E2761,Robert Woodard,T3148,Machine Learning Basics,27,30,0
E3989,Ryan Cole,T3149,Advanced JavaScript,71,46,1
E1903,Joan Griffin,T3150,DevOps with Docker,40,100,1
E1296,James Martinez,T3151,Full-Stack Web Development,26,20,1
E4180,David Smith,T3152,Python for Data Analysis,12,9,0
E505,Sabrina Randall,T3153,DevOps with Docker,34,18,0
E2023,David Cook,T3154,React and Redux,55,84,1
E1966,Michelle Mooney,T3155,Data Science Bootcamp,19,12,0
E3377,Carrie Brown,T3156,SQL Mastery,17,27,1
E2112,Audrey Wilson,T3157,Advanced Data Visualization,17,39,1
E4583,Teresa Brown,T3158,SQL Mastery,4,75,1
E3577,Kevin Williams,T3159,React and Redux,30,9,1
E4655,Erin Thompson,T3160,Python for Data Analysis,26,100,1
E2602,Mary Mendez,T3161,Client Relationship Management,4,31,1
E318,Jennifer Martinez,T3162,Advanced JavaScript,53,31,1
E3105,Catherine Cohen,T3163,Advanced Data Visualization,56,1,1
E4871,Corey Jones,T3164,DevOps with Docker,5,16,0
E995,Cassandra Morris,T3165,Machine Learning Basics,15,52,1
E660,Donald Jordan,T3166,Data Science Bootcamp,11,39,0
E684,Paula Chavez,T3167,SQL Mastery,64,5,1
E1157,Yvette Weaver,T3168,Consulting Essentials,22,6,0
E2900,Michael Nelson,T3169,DevOps with Docker,0,34,0
E226,Lawrence Chapman,T3170,Python for Data Analysis,27,28,0
E975,Colleen Hall,T3171,Client Relationship Management,36,39,1
E4834,Joann Russell MD,T3172,Advanced Data Visualization,36,16,0
E2203,Timothy Gilbert,T3173,Python for Data Analysis,39,6,0
E3451,Stephanie Allen,T3174,Data Science Bootcamp,90,95,1
E271,Dana Nelson,T3175,SQL Mastery,55,54,1
E1604,Robert Armstrong,T3176,Data Science Bootcamp,97,97,1
E1753,Sharon Roberson,T3177,Machine Learning Basics,14,2,1
E4465,Christopher Moody,T3178,Python for Data Analysis,34,44,1
E3736,Brian Walker,T3179,React and Redux,41,61,1
E2265,Martha Cline,T3180,SQL Mastery,29,0,0
E1700,Debra Garrison,T3181,Client Relationship Management,7,15,0
E4132,Justin Monroe III,T3182,Node.js Masterclass,28,81,1
E369,Eric Rios,T3183,Advanced JavaScript,36,35,1
E1863,Leslie Daniels,T3184,Node.js Masterclass,35,65,1
E1866,Christopher Simmons,T3185,React and Redux,4,28,0
E213,Susan Werner,T3186,Full-Stack Web Development,19,24,0
E2314,Alexa George,T3187,DevOps with Docker,22,98,1
E030,Dylan Beard,T3188,Project Management for Consultants,37,2,0
E1453,Kevin West,T3189,Advanced JavaScript,43,17,1
E1006,Juan Payne,T3190,Financial Modeling,12,65,1
E3858,Kathleen Jones,T3191,Consulting Essentials,12,7,0
E4940,Tina Hamilton,T3192,Data Science Bootcamp,36,51,1
E3002,Sydney Lewis,T3193,Python for Data Analysis,22,42,1
E2405,Brenda Miller,T3194,Python for Data Analysis,34,14,0
E4850,Jonathan Gomez,T3195,Data Science Bootcamp,96,37,0
E1851,Brian Doyle,T3196,DevOps with Docker,12,29,0
E1097,Paul Myers,T3197,React and Redux,15,3,0
E1388,Melissa Simpson,T3198,Advanced JavaScript,89,89,1
E436,Linda Mosley,T3199,Data Science Bootcamp,5,57,1
E3591,Alexa Sanders,T3200,DevOps with Docker,17,14,0
E1262,Linda Bright,T3201,Advanced Data Visualization,3,23,0
E116,Allison Bryant,T3202,Machine Learning Basics,23,47,1
E150,Ryan Reynolds,T3203,Machine Learning Basics,9,26,0
E2619,Tiffany Andrews,T3204,Data Science Bootcamp,14,33,0
E3729,Sara Shepherd,T3205,Python for Data Analysis,67,42,1
E1319,Cory Glass,T3206,Full-Stack Web Development,22,23,1
E1178,Chad Sherman,T3207,Advanced JavaScript,30,8,0
E1961,Elizabeth Reyes,T3208,Python for Data Analysis,29,24,0
E2642,Denise Allen,T3209,Full-Stack Web Development,84,53,1
E722,Brandon Valdez,T3210,React and Redux,26,2,1
E2304,Jordan Jones,T3211,Advanced Data Visualization,59,9,1
E4918,Ronald Luna,T3212,Project Management for Consultants,38,70,1
E3790,Randall Moore,T3213,Machine Learning Basics,17,37,1
E1159,Ernest Thomas,T3214,Machine Learning Basics,90,75,1
E297,Anthony Escobar,T3215,Machine Learning Basics,19,37,0
E778,Lisa Holt,T3216,DevOps with Docker,12,31,0
E3657,Jennifer Miller,T3217,SQL Mastery,44,6,1
E4756,Amy Brown,T3218,Node.js Masterclass,49,2,1
E2277,Jason Mathis,T3219,React and Redux,16,2,0
E4458,Amy Nolan,T3220,Advanced Data Visualization,48,78,1
E1863,Leslie Daniels,T3221,Project Management for Consultants,7,40,0
E4896,Ronald Collins,T3222,Client Relationship Management,34,83,1
E1807,Heather Strong,T3223,Business Process Management,36,23,0
E4511,Michelle Mcintyre,T3224,Data Science Bootcamp,17,23,0
E1870,Deanna Lopez,T3225,Data Science Bootcamp,43,30,1
E1857,Jose Smith,T3226,Node.js Masterclass,70,88,1
E2521,Trevor Bell,T3227,Advanced Data Visualization,74,40,1
E1715,James Jones,T3228,Data Science Bootcamp,50,70,1
E3350,Ruth Davis,T3229,Python for Data Analysis,21,24,0
E2023,David Cook,T3230,Project Management for Consultants,38,27,1
E2513,Brett Campbell,T3231,Data Science Bootcamp,27,53,0
E2178,Nathaniel Carter,T3232,Full-Stack Web Development,77,14,0
E952,Amanda Barrera,T3233,Advanced JavaScript,27,9,0
E2002,Adam Mclaughlin,T3234,Advanced JavaScript,71,45,1
E4379,Pamela Schmidt,T3235,Python for Data Analysis,81,31,1
E685,Lauren Stanley,T3236,DevOps with Docker,5,3,1
E1633,David Taylor,T3237,Full-Stack Web Development,84,61,1
E584,Timothy Sutton,T3238,Advanced Data Visualization,63,36,1
E2629,Kevin Mcmillan,T3239,Machine Learning Basics,20,24,0
E999,Michael Sanchez,T3240,Data Science Bootcamp,86,31,1
E3996,Catherine Butler,T3241,React and Redux,3,60,1
E2667,Bryan Weeks,T3242,Python for Data Analysis,34,33,0
E1574,Kristin Ward,T3243,Client Relationship Management,11,9,0
E2040,Timothy Bowers,T3244,Advanced Data Visualization,15,15,0
E2231,Christina Vaughn,T3245,SQL Mastery,30,36,0
E2365,Michelle Diaz,T3246,Python for Data Analysis,32,28,0
E4876,Monique Peters,T3247,Advanced Data Visualization,53,95,1
E037,Karen Lewis,T3248,Machine Learning Basics,10,29,0
E2549,Kimberly Dixon,T3249,Machine Learning Basics,81,11,1
E334,Christian Jackson,T3250,Business Process Management,30,40,1
E2100,Ronnie Ramirez,T3251,Node.js Masterclass,7,15,0
E4089,Elizabeth Hardin,T3252,SQL Mastery,44,1,1
E329,Drew Mendoza,T3253,Data Science Bootcamp,5,38,0
E3494,Christopher Martinez,T3254,Project Management for Consultants,34,87,1
E967,Emily Lane,T3255,Advanced JavaScript,55,72,1
E4162,Allison Gonzalez,T3256,Project Management for Consultants,1,35,0
E4594,Gina Ramirez,T3257,Python for Data Analysis,29,30,0
E3032,Shelley Hardin,T3258,Machine Learning Basics,8,27,0
E3821,Jeffrey Fischer,T3259,Machine Learning Basics,29,97,1
E3392,Brandon Baker,T3260,Data Science Bootcamp,11,22,0
E1601,Michael Smith,T3261,Full-Stack Web Development,68,38,1
E4117,Krista Bridges,T3262,React and Redux,34,50,1
E3413,Danielle Davis,T3263,SQL Mastery,52,7,1
E1528,Alison Castillo,T3264,Full-Stack Web Development,51,32,1
E4696,Lauren Wise,T3265,Project Management for Consultants,27,12,0
E1101,Victoria Butler,T3266,Python for Data Analysis,28,2,0
E2526,Jason Davidson,T3267,Full-Stack Web Development,76,62,1
E457,Jennifer Vasquez,T3268,Node.js Masterclass,42,63,1
E3865,Brian Ross,T3269,Python for Data Analysis,14,96,1
E4340,Michael Maldonado,T3270,DevOps with Docker,100,3,1
E677,Taylor Gibson,T3271,Data Science Bootcamp,6,0,0
E3831,Warren Ho,T3272,Node.js Masterclass,94,34,1
E4367,Dennis Le,T3273,Project Management for Consultants,21,37,0
E824,Mr. Terry Alvarado,T3274,Advanced JavaScript,35,23,0
E1060,Edward Brown,T3275,Advanced Data Visualization,62,0,1
E525,Mario Adams,T3276,Advanced JavaScript,21,38,0
E3250,Robert Fisher,T3277,React and Redux,73,70,1
E4064,Summer Robinson,T3278,DevOps with Docker,73,94,1
E4966,Angela Harris,T3279,Advanced JavaScript,30,16,1
E385,Marco Gonzalez,T3280,Full-Stack Web Development,28,4,1
E660,Donald Jordan,T3281,Python for Data Analysis,26,0,0
E2552,Robert Young,T3282,Full-Stack Web Development,70,26,1
E847,Kristin Lambert,T3283,Machine Learning Basics,39,39,0
E2144,Jerry Vega,T3284,Machine Learning Basics,8,32,0
E4644,Jenna Osborne,T3285,Financial Modeling,5,7,0
E4501,Brian Jordan,T3286,DevOps with Docker,37,4,0
E4210,Lisa King,T3287,SQL Mastery,16,21,0
E547,Michael Craig,T3288,Advanced JavaScript,6,9,0
E4732,Catherine Williams,T3289,Machine Learning Basics,1,27,0
E433,Sarah Peterson,T3290,Python for Data Analysis,57,23,1
E4098,Daniel Petty,T3291,Financial Modeling,8,75,0
E229,Linda Shepard,T3292,Advanced JavaScript,17,97,1
E1594,Alison Blake,T3293,Full-Stack Web Development,23,31,1
E1223,Victor Snyder,T3294,SQL Mastery,12,53,1
E2704,Brent Howard,T3295,Advanced JavaScript,91,56,1
E4944,Robert Castillo,T3296,Business Process Management,9,21,0
E2471,Tiffany Johnson,T3297,Advanced Data Visualization,26,13,0
E1063,Mary Stafford,T3298,DevOps with Docker,46,94,0
E2500,Pamela King,T3299,Machine Learning Basics,6,14,1
E655,Gina Floyd,T3300,Data Science Bootcamp,5,14,0
E3645,Cesar Pitts,T3301,Business Process Management,26,31,0
E2873,Mitchell Crawford,T3302,Advanced Data Visualization,33,65,1
E318,Jennifer Martinez,T3303,Data Science Bootcamp,6,73,1
E173,Brandon Jordan,T3304,Python for Data Analysis,38,30,0
E2569,Michael Kline,T3305,React and Redux,86,24,1
E4159,Tamara Crane,T3306,SQL Mastery,89,1,1
E148,Mary Jenkins,T3307,Consulting Essentials,28,23,0
E153,Luis Wilson,T3308,Advanced JavaScript,60,26,1
E1539,James Bond,T3309,React and Redux,13,12,0
E3688,Regina Cohen,T3310,Python for Data Analysis,37,5,0
E4034,Sandra Snyder,T3311,Full-Stack Web Development,79,85,1
E3525,Kayla Hunter,T3312,Node.js Masterclass,13,17,0
E2256,Aaron Anderson,T3313,Advanced Data Visualization,92,8,1
E4475,Dana English,T3314,Machine Learning Basics,10,3,1
E2661,Mark Harper,T3315,SQL Mastery,61,38,1
E2055,Mary Thompson,T3316,Advanced Data Visualization,91,75,1
E4539,Amanda King,T3317,React and Redux,10,37,0
E4967,Lisa Ward,T3318,Business Process Management,38,26,0
E2728,Donna Holden,T3319,Python for Data Analysis,79,37,1
E4423,Ricky Stevenson,T3320,Advanced JavaScript,14,15,0
E2147,Aaron Obrien,T3321,Data Science Bootcamp,36,39,0
E652,Cameron King,T3322,Data Science Bootcamp,4,61,1
E2487,Patricia Schmidt,T3323,Data Science Bootcamp,29,29,0
E1849,Michael Strickland,T3324,Financial Modeling,10,3,0
E211,Erin Heath,T3325,Data Science Bootcamp,21,12,0
E539,Patrick Cannon,T3326,Machine Learning Basics,0,20,0
E3055,Julian Keith,T3327,Python for Data Analysis,76,79,1
E3799,Jennifer Mccoy,T3328,Advanced JavaScript,21,14,0
E209,Samantha Hall,T3329,Business Process Management,86,84,1
E4544,Seth Gillespie,T3330,Financial Modeling,66,39,1
E4618,Ricky Chavez,T3331,Machine Learning Basics,97,72,1
E2957,Julie Marshall,T3332,Data Science Bootcamp,27,29,0
E1997,Leslie Robinson,T3333,Machine Learning Basics,78,51,1
E1495,Joshua Scott,T3334,Advanced Data Visualization,73,10,1
E800,Melissa Stanton,T3335,Python for Data Analysis,8,36,0
E737,Jennifer May,T3336,Business Process Management,28,23,0
E4225,Cory Perez,T3337,Advanced Data Visualization,55,6,1
E4573,Michael Lewis MD,T3338,React and Redux,14,1,0
E2487,Patricia Schmidt,T3339,DevOps with Docker,99,32,1
E1029,Anthony Pace,T3340,Node.js Masterclass,14,9,0
E385,Marco Gonzalez,T3341,SQL Mastery,57,44,1
E3498,Megan Leach,T3342,Python for Data Analysis,39,3,0
E803,Lindsay Smith,T3343,Python for Data Analysis,8,11,0
E278,Carolyn Bryant,T3344,DevOps with Docker,34,17,0
E3015,Keith Ortiz,T3345,SQL Mastery,10,5,1
E3460,Nicole Scott,T3346,Python for Data Analysis,38,36,0
E1985,William Thomas,T3347,Project Management for Consultants,87,45,1
E734,John Gonzalez,T3348,DevOps with Docker,41,77,1
E4066,Kimberly Montgomery,T3349,Data Science Bootcamp,9,23,0
E1580,Trevor Hill,T3350,Python for Data Analysis,27,32,0
E1818,Angela Nichols,T3351,Python for Data Analysis,37,46,1
E899,Shawna Clark,T3352,Client Relationship Management,22,83,1
E3530,Brandon Richardson,T3353,SQL Mastery,24,10,0
E458,John Martinez,T3354,Consulting Essentials,22,0,0
E847,Kristin Lambert,T3355,Node.js Masterclass,8,89,1
E3953,John Ortiz,T3356,Advanced Data Visualization,61,60,1
E2636,Wyatt Morris,T3357,Advanced Data Visualization,22,32,0
E1675,Ashley Castro,T3358,Advanced Data Visualization,34,84,1
E4014,Cody Williams,T3359,React and Redux,3,12,0
E943,Christina Brown,T3360,Financial Modeling,21,12,0
E2252,Natalie Morrison,T3361,Data Science Bootcamp,20,18,0
E972,Lee Lin,T3362,SQL Mastery,36,12,0
E1058,Laura Waters,T3363,Node.js Masterclass,9,9,1
E4699,Joshua Hall,T3364,Business Process Management,17,30,0
E408,Andrew Davis,T3365,React and Redux,69,26,0
E2235,Yvonne Snow,T3366,Project Management for Consultants,21,67,1
